distribution,x_axis_mode,x_axis_value,mu,case,entity_id,num_nulls
Zipfian,relative,12,0.8933333333333333,Worst,"I4_(43, 44711)",1
Zipfian,relative,12,0.9133333333333333,Average,"I4_(43, 44711)",1
Zipfian,relative,13,0.84,Worst,"I4_(43, 44711)",1
Zipfian,relative,13,0.9533333333333334,Average,"I4_(43, 44711)",1
Zipfian,relative,14,0.7866666666666666,Worst,"I4_(43, 44711)",1
Zipfian,relative,14,0.9733333333333334,Average,"I4_(43, 44711)",1
Zipfian,relative,15,0.8533333333333334,Worst,"I4_(43, 44711)",1
Zipfian,relative,15,0.9533333333333334,Average,"I4_(43, 44711)",1
Zipfian,relative,16,0.8533333333333334,Worst,"I4_(43, 44711)",1
Zipfian,relative,16,0.9466666666666667,Average,"I4_(43, 44711)",1
Zipfian,relative,17,0.88,Worst,"I4_(43, 44711)",1
Zipfian,relative,17,0.96,Average,"I4_(43, 44711)",1
Zipfian,relative,18,0.7866666666666666,Worst,"I4_(43, 44711)",1
Zipfian,relative,18,0.9333333333333333,Average,"I4_(43, 44711)",1
Zipfian,relative,19,0.8866666666666667,Worst,"I4_(43, 44711)",1
Zipfian,relative,19,0.9333333333333333,Average,"I4_(43, 44711)",1
Zipfian,relative,20,0.8466666666666667,Worst,"I4_(43, 44711)",1
Zipfian,relative,20,0.96,Average,"I4_(43, 44711)",1
Zipfian,relative,21,0.8333333333333334,Worst,"I4_(43, 44711)",1
Zipfian,relative,21,0.96,Average,"I4_(43, 44711)",1
Zipfian,relative,22,0.88,Worst,"I4_(43, 44711)",1
Zipfian,relative,22,0.9466666666666667,Average,"I4_(43, 44711)",1
Zipfian,relative,23,0.8933333333333333,Worst,"I4_(43, 44711)",1
Zipfian,relative,23,0.96,Average,"I4_(43, 44711)",1
Zipfian,relative,24,0.8933333333333333,Worst,"I4_(43, 44711)",1
Zipfian,relative,24,0.9933333333333333,Average,"I4_(43, 44711)",1
Zipfian,relative,25,0.86,Worst,"I4_(43, 44711)",1
Zipfian,relative,25,0.9666666666666667,Average,"I4_(43, 44711)",1
Zipfian,relative,26,0.8666666666666667,Worst,"I4_(43, 44711)",1
Zipfian,relative,26,0.9666666666666667,Average,"I4_(43, 44711)",1
Zipfian,relative,27,0.8933333333333333,Worst,"I4_(43, 44711)",1
Zipfian,relative,27,0.96,Average,"I4_(43, 44711)",1
Zipfian,relative,28,0.8866666666666667,Worst,"I4_(43, 44711)",1
Zipfian,relative,28,0.9933333333333333,Average,"I4_(43, 44711)",1
Zipfian,relative,29,0.92,Worst,"I4_(43, 44711)",1
Zipfian,relative,29,0.9866666666666667,Average,"I4_(43, 44711)",1
Zipfian,relative,30,0.8733333333333333,Worst,"I4_(43, 44711)",1
Zipfian,relative,30,0.9466666666666667,Average,"I4_(43, 44711)",1
Zipfian,relative,1,0.0,Worst,"I5_(43, 36995)",1
Zipfian,relative,1,0.0,Average,"I5_(43, 36995)",1
Zipfian,relative,2,0.3466666666666667,Worst,"I5_(43, 36995)",1
Zipfian,relative,2,0.5533333333333333,Average,"I5_(43, 36995)",1
Zipfian,relative,3,0.6,Worst,"I5_(43, 36995)",1
Zipfian,relative,3,0.6133333333333333,Average,"I5_(43, 36995)",1
Zipfian,relative,4,0.62,Worst,"I5_(43, 36995)",1
Zipfian,relative,4,0.62,Average,"I5_(43, 36995)",1
Zipfian,relative,5,0.7,Worst,"I5_(43, 36995)",1
Zipfian,relative,5,0.7666666666666667,Average,"I5_(43, 36995)",1
Zipfian,relative,6,0.78,Worst,"I5_(43, 36995)",1
Zipfian,relative,6,0.8133333333333334,Average,"I5_(43, 36995)",1
Zipfian,relative,7,0.7866666666666666,Worst,"I5_(43, 36995)",1
Zipfian,relative,7,0.8733333333333333,Average,"I5_(43, 36995)",1
Zipfian,relative,8,0.7333333333333333,Worst,"I5_(43, 36995)",1
Zipfian,relative,8,0.86,Average,"I5_(43, 36995)",1
Zipfian,relative,9,0.78,Worst,"I5_(43, 36995)",1
Zipfian,relative,9,0.8066666666666666,Average,"I5_(43, 36995)",1
Zipfian,relative,10,0.78,Worst,"I5_(43, 36995)",1
Zipfian,relative,10,0.82,Average,"I5_(43, 36995)",1
Zipfian,relative,11,0.8066666666666666,Worst,"I5_(43, 36995)",1
Zipfian,relative,11,0.9533333333333334,Average,"I5_(43, 36995)",1
Zipfian,relative,12,0.8466666666666667,Worst,"I5_(43, 36995)",1
Zipfian,relative,12,0.94,Average,"I5_(43, 36995)",1
Zipfian,relative,13,0.8933333333333333,Worst,"I5_(43, 36995)",1
Zipfian,relative,13,0.92,Average,"I5_(43, 36995)",1
Zipfian,relative,14,0.88,Worst,"I5_(43, 36995)",1
Zipfian,relative,14,0.9,Average,"I5_(43, 36995)",1
Zipfian,relative,15,0.82,Worst,"I5_(43, 36995)",1
Zipfian,relative,15,0.92,Average,"I5_(43, 36995)",1
Zipfian,relative,16,0.8666666666666667,Worst,"I5_(43, 36995)",1
Zipfian,relative,16,0.9466666666666667,Average,"I5_(43, 36995)",1
Zipfian,relative,17,0.8466666666666667,Worst,"I5_(43, 36995)",1
Zipfian,relative,17,0.9733333333333334,Average,"I5_(43, 36995)",1
Zipfian,relative,18,0.8733333333333333,Worst,"I5_(43, 36995)",1
Zipfian,relative,18,0.94,Average,"I5_(43, 36995)",1
Zipfian,relative,19,0.86,Worst,"I5_(43, 36995)",1
Zipfian,relative,19,0.9466666666666667,Average,"I5_(43, 36995)",1
Zipfian,relative,20,0.8666666666666667,Worst,"I5_(43, 36995)",1
Zipfian,relative,20,0.9666666666666667,Average,"I5_(43, 36995)",1
Zipfian,relative,21,0.9266666666666666,Worst,"I5_(43, 36995)",1
Zipfian,relative,21,0.9466666666666667,Average,"I5_(43, 36995)",1
Zipfian,relative,22,0.8733333333333333,Worst,"I5_(43, 36995)",1
Zipfian,relative,22,0.9066666666666666,Average,"I5_(43, 36995)",1
Zipfian,relative,23,0.9266666666666666,Worst,"I5_(43, 36995)",1
Zipfian,relative,23,0.9866666666666667,Average,"I5_(43, 36995)",1
Zipfian,relative,24,0.8866666666666667,Worst,"I5_(43, 36995)",1
Zipfian,relative,24,0.9,Average,"I5_(43, 36995)",1
Zipfian,relative,25,0.9466666666666667,Worst,"I5_(43, 36995)",1
Zipfian,relative,25,0.9533333333333334,Average,"I5_(43, 36995)",1
Zipfian,relative,26,0.8133333333333334,Worst,"I5_(43, 36995)",1
Zipfian,relative,26,0.9733333333333334,Average,"I5_(43, 36995)",1
Zipfian,relative,27,0.9133333333333333,Worst,"I5_(43, 36995)",1
Zipfian,relative,27,0.9666666666666667,Average,"I5_(43, 36995)",1
Zipfian,relative,28,0.8933333333333333,Worst,"I5_(43, 36995)",1
Zipfian,relative,28,0.9933333333333333,Average,"I5_(43, 36995)",1
Zipfian,relative,29,0.9533333333333334,Worst,"I5_(43, 36995)",1
Zipfian,relative,29,0.98,Average,"I5_(43, 36995)",1
Zipfian,relative,30,0.94,Worst,"I5_(43, 36995)",1
Zipfian,relative,30,0.98,Average,"I5_(43, 36995)",1
Zipfian,relative,1,0.0,Worst,"I3_(81, 22500)",1
Zipfian,relative,1,0.0,Average,"I3_(81, 22500)",1
Zipfian,relative,2,0.42,Worst,"I3_(81, 22500)",1
Zipfian,relative,2,0.6333333333333333,Average,"I3_(81, 22500)",1
Zipfian,relative,3,0.5066666666666667,Worst,"I3_(81, 22500)",1
Zipfian,relative,3,0.62,Average,"I3_(81, 22500)",1
Zipfian,relative,4,0.6333333333333333,Worst,"I3_(81, 22500)",1
Zipfian,relative,4,0.7666666666666667,Average,"I3_(81, 22500)",1
Zipfian,relative,5,0.6533333333333333,Worst,"I3_(81, 22500)",1
Zipfian,relative,5,0.82,Average,"I3_(81, 22500)",1
Zipfian,relative,6,0.72,Worst,"I3_(81, 22500)",1
Zipfian,relative,6,0.9266666666666666,Average,"I3_(81, 22500)",1
Zipfian,relative,7,0.6933333333333334,Worst,"I3_(81, 22500)",1
Zipfian,relative,7,0.82,Average,"I3_(81, 22500)",1
Zipfian,relative,8,0.7666666666666667,Worst,"I3_(81, 22500)",1
Zipfian,relative,8,0.9266666666666666,Average,"I3_(81, 22500)",1
Zipfian,relative,9,0.88,Worst,"I3_(81, 22500)",1
Zipfian,relative,9,0.8333333333333334,Average,"I3_(81, 22500)",1
Zipfian,relative,10,0.78,Worst,"I3_(81, 22500)",1
Zipfian,relative,10,0.92,Average,"I3_(81, 22500)",1
Zipfian,relative,11,0.8866666666666667,Worst,"I3_(81, 22500)",1
Zipfian,relative,11,0.9066666666666666,Average,"I3_(81, 22500)",1
Zipfian,relative,12,0.78,Worst,"I3_(81, 22500)",1
Zipfian,relative,12,0.86,Average,"I3_(81, 22500)",1
Zipfian,relative,13,0.8133333333333334,Worst,"I3_(81, 22500)",1
Zipfian,relative,13,0.96,Average,"I3_(81, 22500)",1
Zipfian,relative,14,0.86,Worst,"I3_(81, 22500)",1
Zipfian,relative,14,0.9266666666666666,Average,"I3_(81, 22500)",1
Zipfian,relative,15,0.8933333333333333,Worst,"I3_(81, 22500)",1
Zipfian,relative,15,0.9733333333333334,Average,"I3_(81, 22500)",1
Zipfian,relative,16,0.8466666666666667,Worst,"I3_(81, 22500)",1
Zipfian,relative,16,0.9533333333333334,Average,"I3_(81, 22500)",1
Zipfian,relative,17,0.88,Worst,"I3_(81, 22500)",1
Zipfian,relative,17,0.9533333333333334,Average,"I3_(81, 22500)",1
Zipfian,relative,18,0.8733333333333333,Worst,"I3_(81, 22500)",1
Zipfian,relative,18,0.9333333333333333,Average,"I3_(81, 22500)",1
Zipfian,relative,19,0.8933333333333333,Worst,"I3_(81, 22500)",1
Zipfian,relative,19,0.96,Average,"I3_(81, 22500)",1
Zipfian,relative,20,0.84,Worst,"I3_(81, 22500)",1
Zipfian,relative,20,0.9333333333333333,Average,"I3_(81, 22500)",1
Zipfian,relative,21,0.84,Worst,"I3_(81, 22500)",1
Zipfian,relative,21,0.9266666666666666,Average,"I3_(81, 22500)",1
Zipfian,relative,22,0.86,Worst,"I3_(81, 22500)",1
Zipfian,relative,22,0.92,Average,"I3_(81, 22500)",1
Zipfian,relative,23,0.8,Worst,"I3_(81, 22500)",1
Zipfian,relative,23,0.9666666666666667,Average,"I3_(81, 22500)",1
Zipfian,relative,24,0.8866666666666667,Worst,"I3_(81, 22500)",1
Zipfian,relative,24,0.94,Average,"I3_(81, 22500)",1
Zipfian,relative,25,0.8866666666666667,Worst,"I3_(81, 22500)",1
Zipfian,relative,25,0.96,Average,"I3_(81, 22500)",1
Zipfian,relative,26,0.9,Worst,"I3_(81, 22500)",1
Zipfian,relative,26,0.9733333333333334,Average,"I3_(81, 22500)",1
Zipfian,relative,27,0.86,Worst,"I3_(81, 22500)",1
Zipfian,relative,27,0.9533333333333334,Average,"I3_(81, 22500)",1
Zipfian,relative,28,0.8933333333333333,Worst,"I3_(81, 22500)",1
Zipfian,relative,28,0.9933333333333333,Average,"I3_(81, 22500)",1
Zipfian,relative,29,0.9066666666666666,Worst,"I3_(81, 22500)",1
Zipfian,relative,29,0.9466666666666667,Average,"I3_(81, 22500)",1
Zipfian,relative,30,0.8933333333333333,Worst,"I3_(81, 22500)",1
Zipfian,relative,30,0.9266666666666666,Average,"I3_(81, 22500)",1
Normal,relative,1,0.0,Worst,"I5_(43, 31077)",1
Normal,relative,1,0.0,Average,"I5_(43, 31077)",1
Normal,relative,2,0.43333333333333335,Worst,"I5_(43, 31077)",1
Normal,relative,2,0.5266666666666666,Average,"I5_(43, 31077)",1
Normal,relative,3,0.43333333333333335,Worst,"I5_(43, 31077)",1
Normal,relative,3,0.44666666666666666,Average,"I5_(43, 31077)",1
Normal,relative,4,0.6533333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,4,0.72,Average,"I5_(43, 31077)",1
Normal,relative,5,0.6733333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,5,0.72,Average,"I5_(43, 31077)",1
Normal,relative,6,0.7066666666666667,Worst,"I5_(43, 31077)",1
Normal,relative,6,0.76,Average,"I5_(43, 31077)",1
Normal,relative,7,0.7333333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,7,0.9066666666666666,Average,"I5_(43, 31077)",1
Normal,relative,8,0.8133333333333334,Worst,"I5_(43, 31077)",1
Normal,relative,8,0.8133333333333334,Average,"I5_(43, 31077)",1
Normal,relative,9,0.82,Worst,"I5_(43, 31077)",1
Normal,relative,9,0.9666666666666667,Average,"I5_(43, 31077)",1
Normal,relative,10,0.84,Worst,"I5_(43, 31077)",1
Normal,relative,10,0.8866666666666667,Average,"I5_(43, 31077)",1
Normal,relative,11,0.86,Worst,"I5_(43, 31077)",1
Normal,relative,11,0.9466666666666667,Average,"I5_(43, 31077)",1
Normal,relative,12,0.8733333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,12,0.88,Average,"I5_(43, 31077)",1
Normal,relative,13,0.8466666666666667,Worst,"I5_(43, 31077)",1
Normal,relative,13,0.92,Average,"I5_(43, 31077)",1
Normal,relative,14,0.9,Worst,"I5_(43, 31077)",1
Normal,relative,14,0.9066666666666666,Average,"I5_(43, 31077)",1
Normal,relative,15,0.8733333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,15,0.9733333333333334,Average,"I5_(43, 31077)",1
Normal,relative,16,0.92,Worst,"I5_(43, 31077)",1
Normal,relative,16,0.9733333333333334,Average,"I5_(43, 31077)",1
Normal,relative,17,0.8933333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,17,1.0,Average,"I5_(43, 31077)",1
Normal,relative,18,0.9066666666666666,Worst,"I5_(43, 31077)",1
Normal,relative,18,0.9266666666666666,Average,"I5_(43, 31077)",1
Normal,relative,19,0.9,Worst,"I5_(43, 31077)",1
Normal,relative,19,0.8733333333333333,Average,"I5_(43, 31077)",1
Normal,relative,20,0.9333333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,20,0.9866666666666667,Average,"I5_(43, 31077)",1
Normal,relative,21,0.92,Worst,"I5_(43, 31077)",1
Normal,relative,21,0.9933333333333333,Average,"I5_(43, 31077)",1
Normal,relative,22,0.92,Worst,"I5_(43, 31077)",1
Normal,relative,22,0.9266666666666666,Average,"I5_(43, 31077)",1
Normal,relative,23,0.9333333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,23,0.9733333333333334,Average,"I5_(43, 31077)",1
Normal,relative,24,0.9266666666666666,Worst,"I5_(43, 31077)",1
Normal,relative,24,0.98,Average,"I5_(43, 31077)",1
Normal,relative,25,0.8866666666666667,Worst,"I5_(43, 31077)",1
Normal,relative,25,0.92,Average,"I5_(43, 31077)",1
Normal,relative,26,0.8933333333333333,Worst,"I5_(43, 31077)",1
Normal,relative,26,0.9266666666666666,Average,"I5_(43, 31077)",1
Normal,relative,27,0.96,Worst,"I5_(43, 31077)",1
Normal,relative,27,0.9266666666666666,Average,"I5_(43, 31077)",1
Normal,relative,28,0.96,Worst,"I5_(43, 31077)",1
Normal,relative,28,0.9666666666666667,Average,"I5_(43, 31077)",1
Normal,relative,29,0.9466666666666667,Worst,"I5_(43, 31077)",1
Normal,relative,29,0.96,Average,"I5_(43, 31077)",1
Normal,relative,30,0.9666666666666667,Worst,"I5_(43, 31077)",1
Normal,relative,30,0.9933333333333333,Average,"I5_(43, 31077)",1
Normal,relative,1,0.0,Worst,"I3_(96, 56608)",1
Normal,relative,1,0.0,Average,"I3_(96, 56608)",1
Normal,relative,2,0.6066666666666667,Worst,"I3_(96, 56608)",1
Normal,relative,2,0.44666666666666666,Average,"I3_(96, 56608)",1
Normal,relative,3,0.43333333333333335,Worst,"I3_(96, 56608)",1
Normal,relative,3,0.7933333333333333,Average,"I3_(96, 56608)",1
Normal,relative,4,0.6066666666666667,Worst,"I3_(96, 56608)",1
Normal,relative,4,0.8666666666666667,Average,"I3_(96, 56608)",1
Normal,relative,5,0.6733333333333333,Worst,"I3_(96, 56608)",1
Normal,relative,5,0.8066666666666666,Average,"I3_(96, 56608)",1
Normal,relative,6,0.7733333333333333,Worst,"I3_(96, 56608)",1
Normal,relative,6,0.7933333333333333,Average,"I3_(96, 56608)",1
Normal,relative,7,0.6666666666666666,Worst,"I3_(96, 56608)",1
Normal,relative,7,0.8533333333333334,Average,"I3_(96, 56608)",1
Normal,relative,8,0.8466666666666667,Worst,"I3_(96, 56608)",1
Normal,relative,8,0.8333333333333334,Average,"I3_(96, 56608)",1
Normal,relative,9,0.7466666666666667,Worst,"I3_(96, 56608)",1
Normal,relative,9,0.96,Average,"I3_(96, 56608)",1
Normal,relative,10,0.86,Worst,"I3_(96, 56608)",1
Normal,relative,10,0.8266666666666667,Average,"I3_(96, 56608)",1
Normal,relative,11,0.82,Worst,"I3_(96, 56608)",1
Normal,relative,11,0.9866666666666667,Average,"I3_(96, 56608)",1
Normal,relative,12,0.86,Worst,"I3_(96, 56608)",1
Normal,relative,12,0.84,Average,"I3_(96, 56608)",1
Normal,relative,13,0.9066666666666666,Worst,"I3_(96, 56608)",1
Normal,relative,13,0.98,Average,"I3_(96, 56608)",1
Normal,relative,14,0.9133333333333333,Worst,"I3_(96, 56608)",1
Normal,relative,14,0.9666666666666667,Average,"I3_(96, 56608)",1
Normal,relative,15,0.9266666666666666,Worst,"I3_(96, 56608)",1
Normal,relative,15,0.9133333333333333,Average,"I3_(96, 56608)",1
Normal,relative,16,0.9133333333333333,Worst,"I3_(96, 56608)",1
Normal,relative,16,0.9466666666666667,Average,"I3_(96, 56608)",1
Normal,relative,17,0.9066666666666666,Worst,"I3_(96, 56608)",1
Normal,relative,17,0.9933333333333333,Average,"I3_(96, 56608)",1
Normal,relative,18,0.9333333333333333,Worst,"I3_(96, 56608)",1
Normal,relative,18,0.9733333333333334,Average,"I3_(96, 56608)",1
Normal,relative,19,0.8866666666666667,Worst,"I3_(96, 56608)",1
Normal,relative,19,0.92,Average,"I3_(96, 56608)",1
Normal,relative,20,0.9466666666666667,Worst,"I3_(96, 56608)",1
Normal,relative,20,0.9533333333333334,Average,"I3_(96, 56608)",1
Normal,relative,21,0.9666666666666667,Worst,"I3_(96, 56608)",1
Normal,relative,21,0.9933333333333333,Average,"I3_(96, 56608)",1
Normal,relative,22,0.94,Worst,"I3_(96, 56608)",1
Normal,relative,22,0.9933333333333333,Average,"I3_(96, 56608)",1
Normal,relative,23,0.9,Worst,"I3_(96, 56608)",1
Normal,relative,23,0.9,Average,"I3_(96, 56608)",1
Normal,relative,24,0.9666666666666667,Worst,"I3_(96, 56608)",1
Normal,relative,24,0.94,Average,"I3_(96, 56608)",1
Normal,relative,25,0.9266666666666666,Worst,"I3_(96, 56608)",1
Normal,relative,25,0.9733333333333334,Average,"I3_(96, 56608)",1
Normal,relative,26,0.9533333333333334,Worst,"I3_(96, 56608)",1
Normal,relative,26,0.9733333333333334,Average,"I3_(96, 56608)",1
Normal,relative,27,0.9733333333333334,Worst,"I3_(96, 56608)",1
Normal,relative,27,0.9866666666666667,Average,"I3_(96, 56608)",1
Normal,relative,28,0.94,Worst,"I3_(96, 56608)",1
Normal,relative,28,0.9866666666666667,Average,"I3_(96, 56608)",1
Normal,relative,29,0.9266666666666666,Worst,"I3_(96, 56608)",1
Normal,relative,29,0.9666666666666667,Average,"I3_(96, 56608)",1
Normal,relative,30,0.9533333333333334,Worst,"I3_(96, 56608)",1
Normal,relative,30,0.98,Average,"I3_(96, 56608)",1
Normal,relative,1,0.0,Worst,"I4_(81, 47012)",1
Normal,relative,1,0.0,Average,"I4_(81, 47012)",1
Normal,relative,2,0.4866666666666667,Worst,"I4_(81, 47012)",1
Normal,relative,2,0.5333333333333333,Average,"I4_(81, 47012)",1
Normal,relative,3,0.5,Worst,"I4_(81, 47012)",1
Normal,relative,3,0.7133333333333334,Average,"I4_(81, 47012)",1
Normal,relative,4,0.6533333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,4,0.6666666666666666,Average,"I4_(81, 47012)",1
Normal,relative,5,0.7,Worst,"I4_(81, 47012)",1
Normal,relative,5,0.9,Average,"I4_(81, 47012)",1
Normal,relative,6,0.6533333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,6,0.8066666666666666,Average,"I4_(81, 47012)",1
Normal,relative,7,0.7133333333333334,Worst,"I4_(81, 47012)",1
Normal,relative,7,0.9533333333333334,Average,"I4_(81, 47012)",1
Normal,relative,8,0.8133333333333334,Worst,"I4_(81, 47012)",1
Normal,relative,8,0.9266666666666666,Average,"I4_(81, 47012)",1
Normal,relative,9,0.84,Worst,"I4_(81, 47012)",1
Normal,relative,9,0.8533333333333334,Average,"I4_(81, 47012)",1
Normal,relative,10,0.78,Worst,"I4_(81, 47012)",1
Normal,relative,10,0.9733333333333334,Average,"I4_(81, 47012)",1
Normal,relative,11,0.86,Worst,"I4_(81, 47012)",1
Normal,relative,11,0.9133333333333333,Average,"I4_(81, 47012)",1
Normal,relative,12,0.8333333333333334,Worst,"I4_(81, 47012)",1
Normal,relative,12,0.9733333333333334,Average,"I4_(81, 47012)",1
Normal,relative,13,0.8733333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,13,0.88,Average,"I4_(81, 47012)",1
Normal,relative,14,0.8733333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,14,0.9733333333333334,Average,"I4_(81, 47012)",1
Normal,relative,15,0.92,Worst,"I4_(81, 47012)",1
Normal,relative,15,0.96,Average,"I4_(81, 47012)",1
Normal,relative,16,0.94,Worst,"I4_(81, 47012)",1
Normal,relative,16,0.98,Average,"I4_(81, 47012)",1
Normal,relative,17,0.9133333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,17,0.9533333333333334,Average,"I4_(81, 47012)",1
Normal,relative,18,0.8733333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,18,0.94,Average,"I4_(81, 47012)",1
Normal,relative,19,0.94,Worst,"I4_(81, 47012)",1
Normal,relative,19,0.9466666666666667,Average,"I4_(81, 47012)",1
Normal,relative,20,0.9133333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,20,0.9,Average,"I4_(81, 47012)",1
Normal,relative,21,0.9133333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,21,1.0,Average,"I4_(81, 47012)",1
Normal,relative,22,0.9133333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,22,0.96,Average,"I4_(81, 47012)",1
Normal,relative,23,0.9333333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,23,0.9866666666666667,Average,"I4_(81, 47012)",1
Normal,relative,24,0.9266666666666666,Worst,"I4_(81, 47012)",1
Normal,relative,24,0.9733333333333334,Average,"I4_(81, 47012)",1
Normal,relative,25,0.92,Worst,"I4_(81, 47012)",1
Normal,relative,25,1.0,Average,"I4_(81, 47012)",1
Normal,relative,26,0.96,Worst,"I4_(81, 47012)",1
Normal,relative,26,0.9866666666666667,Average,"I4_(81, 47012)",1
Normal,relative,27,0.9333333333333333,Worst,"I4_(81, 47012)",1
Normal,relative,27,0.94,Average,"I4_(81, 47012)",1
Normal,relative,28,0.96,Worst,"I4_(81, 47012)",1
Normal,relative,28,0.94,Average,"I4_(81, 47012)",1
Normal,relative,29,0.9533333333333334,Worst,"I4_(81, 47012)",1
Normal,relative,29,0.9933333333333333,Average,"I4_(81, 47012)",1
Normal,relative,30,0.9266666666666666,Worst,"I4_(81, 47012)",1
Normal,relative,30,0.94,Average,"I4_(81, 47012)",1
Normal,relative,1,0.0,Worst,"I5_(81, 47012)",1
Normal,relative,1,0.0,Average,"I5_(81, 47012)",1
Normal,relative,2,0.5,Worst,"I5_(81, 47012)",1
Normal,relative,2,0.5266666666666666,Average,"I5_(81, 47012)",1
Normal,relative,3,0.5066666666666667,Worst,"I5_(81, 47012)",1
Normal,relative,3,0.7866666666666666,Average,"I5_(81, 47012)",1
Normal,relative,4,0.62,Worst,"I5_(81, 47012)",1
Normal,relative,4,0.78,Average,"I5_(81, 47012)",1
Normal,relative,5,0.7666666666666667,Worst,"I5_(81, 47012)",1
Normal,relative,5,0.6266666666666667,Average,"I5_(81, 47012)",1
Normal,relative,6,0.7866666666666666,Worst,"I5_(81, 47012)",1
Normal,relative,6,0.9533333333333334,Average,"I5_(81, 47012)",1
Normal,relative,7,0.78,Worst,"I5_(81, 47012)",1
Normal,relative,7,0.8066666666666666,Average,"I5_(81, 47012)",1
Normal,relative,8,0.82,Worst,"I5_(81, 47012)",1
Normal,relative,8,0.8533333333333334,Average,"I5_(81, 47012)",1
Normal,relative,9,0.8266666666666667,Worst,"I5_(81, 47012)",1
Normal,relative,9,0.8,Average,"I5_(81, 47012)",1
Normal,relative,10,0.8666666666666667,Worst,"I5_(81, 47012)",1
Normal,relative,10,0.9,Average,"I5_(81, 47012)",1
Normal,relative,11,0.8466666666666667,Worst,"I5_(81, 47012)",1
Normal,relative,11,0.9666666666666667,Average,"I5_(81, 47012)",1
Normal,relative,12,0.82,Worst,"I5_(81, 47012)",1
Normal,relative,12,0.8466666666666667,Average,"I5_(81, 47012)",1
Normal,relative,13,0.8933333333333333,Worst,"I5_(81, 47012)",1
Normal,relative,13,0.9133333333333333,Average,"I5_(81, 47012)",1
Normal,relative,14,0.8733333333333333,Worst,"I5_(81, 47012)",1
Normal,relative,14,0.9533333333333334,Average,"I5_(81, 47012)",1
Normal,relative,15,0.8533333333333334,Worst,"I5_(81, 47012)",1
Normal,relative,15,0.9133333333333333,Average,"I5_(81, 47012)",1
Normal,relative,16,0.8533333333333334,Worst,"I5_(81, 47012)",1
Normal,relative,16,0.92,Average,"I5_(81, 47012)",1
Normal,relative,17,0.94,Worst,"I5_(81, 47012)",1
Normal,relative,17,0.9733333333333334,Average,"I5_(81, 47012)",1
Normal,relative,18,0.9,Worst,"I5_(81, 47012)",1
Normal,relative,18,0.9866666666666667,Average,"I5_(81, 47012)",1
Normal,relative,19,0.9,Worst,"I5_(81, 47012)",1
Normal,relative,19,0.94,Average,"I5_(81, 47012)",1
Normal,relative,20,0.9266666666666666,Worst,"I5_(81, 47012)",1
Normal,relative,20,0.9533333333333334,Average,"I5_(81, 47012)",1
Normal,relative,21,0.9333333333333333,Worst,"I5_(81, 47012)",1
Normal,relative,21,0.9733333333333334,Average,"I5_(81, 47012)",1
Normal,relative,22,0.92,Worst,"I5_(81, 47012)",1
Normal,relative,22,0.9733333333333334,Average,"I5_(81, 47012)",1
Normal,relative,23,0.9333333333333333,Worst,"I5_(81, 47012)",1
Normal,relative,23,0.9333333333333333,Average,"I5_(81, 47012)",1
Normal,relative,24,0.9466666666666667,Worst,"I5_(81, 47012)",1
Normal,relative,24,0.96,Average,"I5_(81, 47012)",1
Normal,relative,25,0.9533333333333334,Worst,"I5_(81, 47012)",1
Normal,relative,25,0.86,Average,"I5_(81, 47012)",1
Normal,relative,26,0.9533333333333334,Worst,"I5_(81, 47012)",1
Normal,relative,26,0.9733333333333334,Average,"I5_(81, 47012)",1
Normal,relative,27,0.9066666666666666,Worst,"I5_(81, 47012)",1
Normal,relative,27,0.9333333333333333,Average,"I5_(81, 47012)",1
Normal,relative,28,0.9533333333333334,Worst,"I5_(81, 47012)",1
Normal,relative,28,0.9666666666666667,Average,"I5_(81, 47012)",1
Normal,relative,29,0.94,Worst,"I5_(81, 47012)",1
Normal,relative,29,0.9733333333333334,Average,"I5_(81, 47012)",1
Normal,relative,30,0.9066666666666666,Worst,"I5_(81, 47012)",1
Normal,relative,30,0.9733333333333334,Average,"I5_(81, 47012)",1
Normal,relative,1,0.0,Worst,"I4_(81, 59589)",1
Normal,relative,1,0.0,Average,"I4_(81, 59589)",1
Normal,relative,2,0.5733333333333334,Worst,"I4_(81, 59589)",1
Normal,relative,2,0.4866666666666667,Average,"I4_(81, 59589)",1
Normal,relative,3,0.49333333333333335,Worst,"I4_(81, 59589)",1
Normal,relative,3,0.7733333333333333,Average,"I4_(81, 59589)",1
